Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Incline Bench Press (Dumbbell)",4,40.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Dip",1,0.0,10,0,0,"",,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Dip",2,0.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Dip",3,0.0,8,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Dip",4,0.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Fly",1,100.0,10,0,0,"",,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Fly",2,120.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Fly",3,125.0,6,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Chest Fly",4,120.0,7,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension",1,42.5,10,0,0,"",,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension",2,42.5,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension",3,50.0,8,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension",4,50.0,6,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,10,0,0,"",,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",4,50.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension (Underhand)",1,35.0,10,0,0,"",,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension (Underhand)",2,35.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension (Underhand)",3,35.0,10,0,0,,,
2023-04-05 16:09:23,"Chest & Tricep",1h 15m,"Triceps Extension (Underhand)",4,35.0,10,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Arnold Press (Dumbbell)",1,20.0,10,0,0,"","",
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Arnold Press (Dumbbell)",2,30.0,8,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Arnold Press (Dumbbell)",3,30.0,8,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Arnold Press (Dumbbell)",4,20.0,8,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Arnold Press (Dumbbell)",5,20.0,8,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Lateral Raise (Dumbbell)",1,15.0,10,0,0,"",,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Lateral Raise (Dumbbell)",2,15.0,10,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Lateral Raise (Dumbbell)",3,15.0,10,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Lateral Raise (Dumbbell)",4,15.0,10,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Front Raise (Dumbbell)",1,15.0,10,0,0,"",,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Front Raise (Dumbbell)",2,15.0,10,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Front Raise (Dumbbell)",3,15.0,10,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Front Raise (Dumbbell)",4,15.0,10,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Shrug (Dumbbell)",1,40.0,10,0,0,"",,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Shrug (Dumbbell)",2,40.0,20,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Shrug (Dumbbell)",3,40.0,20,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Shrug (Dumbbell)",4,40.0,20,0,0,,,
2023-04-10 18:45:19,"Functional Shoulders",1h 4m,"Chloe Ting video",1,0,0,0,600,"",,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Fly",1,110.0,10,0,0,"","Based off of Jake's workout",
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Fly",2,110.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Fly",3,110.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Fly",4,120.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Dip",1,0.0,10,0,0,"",,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Dip",2,0.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Dip",3,0.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Chest Dip",4,0.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Bench Press (Dumbbell)",1,45.0,10,0,0,"",,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Bench Press (Dumbbell)",2,45.0,9,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Bench Press (Dumbbell)",3,45.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Bench Press (Dumbbell)",4,40.0,6,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Incline Bench Press (Dumbbell)",1,35.0,8,0,0,"",,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Incline Bench Press (Dumbbell)",2,30.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Incline Bench Press (Dumbbell)",3,30.0,14,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Incline Bench Press (Dumbbell)",4,30.0,15,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension",1,40.0,10,0,0,"slow movement",,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension",2,30.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension",3,30.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension",4,30.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,10,0,0,"",,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Pushdown (Cable - Straight Bar)",2,40.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Pushdown (Cable - Straight Bar)",3,40.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Pushdown (Cable - Straight Bar)",4,40.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension (Underhand)",1,30.0,10,0,0,"",,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension (Underhand)",2,30.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension (Underhand)",3,30.0,10,0,0,,,
2023-04-12 12:44:01,"Chest & Tricep",5h 46m,"Triceps Extension (Underhand)",4,30.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Lat Pulldown (Cable)",1,100.0,10,0,0,"","",
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Lat Pulldown (Cable)",2,100.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Lat Pulldown (Cable)",3,100.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Lat Pulldown (Cable)",4,100.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Pull Up (Assisted)",1,45.0,6,0,0,"",,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Pull Up (Assisted)",2,0.0,4,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Pull Up (Assisted)",3,0.0,4,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Hammer Curl (Dumbbell)",1,22.5,10,0,0,"",,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Hammer Curl (Dumbbell)",2,22.5,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Hammer Curl (Dumbbell)",3,22.5,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Hammer Curl (Dumbbell)",4,22.5,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Seated Row (Cable)",1,100.0,10,0,0,"",,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Seated Row (Cable)",2,120.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Seated Row (Cable)",3,120.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Seated Row (Cable)",4,120.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Back Extension (Machine)",1,155.0,14,0,0,"",,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Back Extension (Machine)",2,155.0,20,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Back Extension (Machine)",3,190.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Fly (Machine)",1,85.0,10,0,0,"",,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Fly (Machine)",2,100.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Fly (Machine)",3,100.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Fly (Machine)",4,100.0,8,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Curl (Barbell)",1,40.0,10,0,0,"",,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Curl (Barbell)",2,40.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Curl (Barbell)",3,40.0,10,0,0,,,
2023-04-14 11:24:23,"Back & Bicep",2h 6m,"Reverse Curl (Barbell)",4,40.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Lateral Raise (Dumbbell)",1,15.0,10,0,0,"","",
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Lateral Raise (Dumbbell)",2,15.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Lateral Raise (Dumbbell)",3,15.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Lateral Raise (Dumbbell)",4,15.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Seated Overhead Press (Dumbbell)",1,20.0,10,0,0,"",,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Seated Overhead Press (Dumbbell)",2,20.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Seated Overhead Press (Dumbbell)",3,20.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Seated Overhead Press (Dumbbell)",4,20.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shrug (Dumbbell)",1,40.0,16,0,0,"",,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shrug (Dumbbell)",2,40.0,16,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shrug (Dumbbell)",3,40.0,16,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shrug (Dumbbell)",4,40.0,16,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Front Raise (Dumbbell)",1,15.0,10,0,0,"",,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shoulder Press (Machine)",1,55.0,10,0,0,"",,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shoulder Press (Machine)",2,35.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shoulder Press (Machine)",3,55.0,10,0,0,,,
2023-04-17 18:55:57,"Functional Legs & Shoulders",1h 22m,"Shoulder Press (Machine)",4,30.0,8,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Dip",1,0.0,10,0,0,"","Based off of Jake's workout",
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Dip",2,0.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Dip",3,0.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Dip",4,0.0,6,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Bench Press (Barbell)",1,45.0,10,0,0,"",,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Bench Press (Barbell)",2,95.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Bench Press (Barbell)",3,115.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Bench Press (Barbell)",4,135.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Incline Bench Press (Barbell)",1,45.0,12,0,0,"",,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Incline Bench Press (Barbell)",2,65.0,16,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Incline Bench Press (Barbell)",3,95.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Incline Bench Press (Barbell)",4,95.0,12,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Fly",1,115.0,10,0,0,"",,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Fly",2,120.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Fly",3,125.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Chest Fly",4,125.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension",1,40.0,14,0,0,"",,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension",2,40.0,14,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension",3,40.0,14,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension",4,40.0,1,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,10,0,0,"",,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Pushdown (Cable - Straight Bar)",4,50.0,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension (Underhand)",1,42.5,10,0,0,"",,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension (Underhand)",2,42.5,10,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension (Underhand)",3,42.5,4,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension (Underhand)",4,35.0,6,0,0,,,
2023-04-19 14:20:47,"Chest & Tricep",1h 35m,"Triceps Extension (Underhand)",5,35.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Bulgarian Split Squat",1,35.0,9,0,0,"","",
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Bulgarian Split Squat",2,35.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Bulgarian Split Squat",3,35.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Bulgarian Split Squat",4,35.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Lateral Raise (Dumbbell)",1,15.0,10,0,0,"",,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Lateral Raise (Dumbbell)",2,15.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Lateral Raise (Dumbbell)",3,15.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Lateral Raise (Dumbbell)",4,15.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Shrug (Dumbbell)",1,40.0,10,0,0,"",,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Shrug (Dumbbell)",2,40.0,16,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Shrug (Dumbbell)",3,40.0,16,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Shrug (Dumbbell)",4,40.0,16,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Seated Overhead Press (Dumbbell)",1,20.0,10,0,0,"",,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Seated Overhead Press (Dumbbell)",2,20.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Seated Overhead Press (Dumbbell)",3,20.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Seated Overhead Press (Dumbbell)",4,20.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Abductor (Machine)",1,250.0,10,0,0,"",,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Abductor (Machine)",2,260.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Abductor (Machine)",3,260.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Abductor (Machine)",4,260.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Adductor (Machine)",1,230.0,10,0,0,"",,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Adductor (Machine)",2,250.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Adductor (Machine)",3,250.0,10,0,0,,,
2023-04-24 18:58:54,"Functional Legs & Shoulders",47m,"Hip Adductor (Machine)",4,270.0,8,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Chest Dip",1,0.0,10,0,0,"","Based off of Jake's workout",
2023-04-26 13:37:54,"Chest & Tricep",34m,"Chest Dip",2,0.0,10,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Chest Dip",3,0.0,8,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Bench Press (Dumbbell)",1,45.0,10,0,0,"",,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Bench Press (Dumbbell)",2,45.0,8,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Bench Press (Dumbbell)",3,45.0,8,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Incline Bench Press (Barbell)",1,90.0,4,0,0,"",,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Incline Bench Press (Barbell)",2,95.0,4,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Incline Bench Press (Barbell)",3,95.0,5,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Incline Bench Press (Barbell)",4,95.0,3,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension",1,42.5,10,0,0,"",,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension",2,42.5,10,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension",3,42.5,4,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension",4,35.0,6,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension",5,42.5,44,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension",6,35.0,6,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Chest Fly",1,110.0,10,0,0,"",,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Chest Fly",2,120.0,10,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Chest Fly",3,120.0,7,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Chest Fly",4,120.0,4,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Pushdown (Cable - Straight Bar)",1,42.5,10,0,0,"",,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,10,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Pushdown (Cable - Straight Bar)",3,42.5,6,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension (Underhand)",1,35.0,10,0,0,"",,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension (Underhand)",2,35.0,10,0,0,,,
2023-04-26 13:37:54,"Chest & Tricep",34m,"Triceps Extension (Underhand)",3,35.0,4,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bar Push Up ",1,0.0,10,0,0,"","",
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bar Push Up ",2,13.227735731092654,10,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bar Push Up ",3,13.227735731092654,10,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bar Push Up ",4,13.227735731092654,8,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Chest Fly (Dumbbell)",1,16.534669663865817,12,0,0,"",,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Chest Fly (Dumbbell)",2,16.534669663865817,12,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Chest Fly (Dumbbell)",3,16.534669663865817,12,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Chest Fly (Dumbbell)",4,16.534669663865817,12,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bench Press (Barbell)",1,66.13867865546327,20,0,0,"",,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bench Press (Barbell)",2,66.13867865546327,20,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bench Press (Barbell)",3,66.13867865546327,16,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bench Press (Barbell)",4,66.13867865546327,20,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Skullcrusher (Dumbbell)",1,16.534669663865817,9,0,0,"",,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Skullcrusher (Dumbbell)",2,16.534669663865817,8,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Skullcrusher (Dumbbell)",3,16.534669663865817,10,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Skullcrusher (Dumbbell)",4,16.534669663865817,7,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bench Dip",1,0.0,10,0,0,"",,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bench Dip",2,0.0,10,0,0,,,
2023-05-15 17:08:49,"Luiza Chest & Tricep",26h 50m,"Bench Dip",3,0.0,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Lat Pulldown (Cable)",1,99.2080179831949,10,0,0,"","",
2023-05-16 19:59:10,"Back & Bicep",55m,"Lat Pulldown (Cable)",2,99.2080179831949,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Lat Pulldown (Cable)",3,99.2080179831949,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Lat Pulldown (Cable)",4,99.2080179831949,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bicep Curl (Dumbbell)",1,19.841603596638983,10,0,0,"",,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bicep Curl (Dumbbell)",2,22.046226218487757,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bicep Curl (Dumbbell)",3,22.046226218487757,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bicep Curl (Dumbbell)",4,22.046226218487757,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Seated Row (Cable)",1,110.23113109243879,7,0,0,"",,
2023-05-16 19:59:10,"Back & Bicep",55m,"Seated Row (Cable)",2,99.2080179831949,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Seated Row (Cable)",3,99.2080179831949,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Seated Row (Cable)",4,99.2080179831949,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Reverse Curl (Barbell)",1,44.09245243697551,10,0,0,"",,
2023-05-16 19:59:10,"Back & Bicep",55m,"Reverse Curl (Barbell)",2,44.09245243697551,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Reverse Curl (Barbell)",3,44.09245243697551,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Reverse Curl (Barbell)",4,44.09245243697551,7,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bent Over One Arm Row (Dumbbell)",1,39.683207193277966,10,0,0,"",,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bent Over One Arm Row (Dumbbell)",2,44.09245243697551,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bent Over One Arm Row (Dumbbell)",3,44.09245243697551,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Bent Over One Arm Row (Dumbbell)",4,44.09245243697551,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Hammer Curl (Dumbbell)",1,19.841603596638983,10,0,0,"",,
2023-05-16 19:59:10,"Back & Bicep",55m,"Hammer Curl (Dumbbell)",2,19.841603596638983,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Hammer Curl (Dumbbell)",3,19.841603596638983,10,0,0,,,
2023-05-16 19:59:10,"Back & Bicep",55m,"Hammer Curl (Dumbbell)",4,19.841603596638983,10,0,0,,,
